0.0,0.055,0.0,0.0,0.0,0.0,0.06,0.105,0.043,0.0,0.0,0.209,11.266,0.534,0.068,0.0,0.156,0.73,0.239,0.0,0.0,0.043,1.275,0.058,0.0,1.0
0.0,0.055,0.0,0.0,0.0,0.0,0.06,0.105,0.043,0.0,0.0,0.209,11.266,0.534,0.068,0.0,0.156,0.73,0.239,0.0,0.0,0.043,1.275,0.058,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.066,0.097,0.044,0.0,0.0,0.227,6.115,0.392,0.0,0.0,0.121,5.816,0.375,0.055,0.0,0.0,0.082,0.068,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.066,0.097,0.044,0.0,0.0,0.227,6.115,0.392,0.0,0.0,0.121,5.816,0.375,0.055,0.0,0.0,0.082,0.068,0.0,1.0
0.086,9.053,0.699,0.0,0.044,0.04,0.982,0.199,0.0,0.0,0.0,0.712,2.325,0.038,0.0,0.0,1.212,0.567,0.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.036,0.067,0.052,0.056,0.0,0.086,9.053,0.699,0.0,0.0,0.04,0.982,0.199,0.0,0.0,0.0,0.712,2.325,0.038,0.0
0.085,1.612,7.064,0.159,0.0,0.0,0.185,0.588,0.0,0.0,0.0,0.068,4.781,0.117,0.0,0.0,0.074,0.0,0.0,0.0,0.0,0.0,0.0,0.043,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.042,0.226,0.061,0.04,0.085,1.612,7.064,0.159,0.0,0.0,0.185,0.588,0.0,0.0,0.0,0.068,4.781,0.117,0.0,0.0
0.0,0.0,0.053,0.0,0.0,0.0,0.094,5.179,0.411,0.08,0.0,0.099,5.89,1.363,0.036,0.0,0.0,0.148,0.132,0.0,0.0,0.0,0.0,0.038,0.0,0.0
0.0,0.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.069,0.0,0.0,0.0,0.0,0.088,0.0,0.0,0.0,0.0,0.0,0.053,0.0,0.0
0.0,0.058,0.296,0.058,0.058,0.0,0.188,2.724,0.277,0.0,0.0,0.111,5.396,0.149,0.0,0.0,0.066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.036,0.117,0.0,0.0,0.179,7.126,0.267,0.0,0.0,0.058,0.296,0.058,0.058,0.0,0.188,2.724,0.277,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.043,0.122,0.099,0.0,0.0,0.099,7.241,2.1,0.058,0.0,0.064,0.553,0.411,0.0,0.0,0.0,1.041,0.109,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.043,0.122,0.099,0.0,0.0,0.099,7.241,2.1,0.058,0.0,0.064,0.553,0.411,0.0,0.0,0.0,1.041,0.109,0.0,1.0
0.0,0.068,0.231,0.0,0.0,0.0,0.0,0.057,0.0,0.0,0.0,0.0,0.834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.148,0.078,0.0,0.04,4.9,5.729,0.042,0.0,0.0,0.068,0.231,0.0,0.0,0.0,0.0,0.057,0.0,0.0,0.0
0.0,0.0,0.062,0.081,0.0,0.0,0.085,1.477,0.162,0.0,0.0,0.584,8.505,0.068,0.0,0.0,0.191,0.358,0.073,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.062,0.081,0.0,0.0,0.085,1.477,0.162,0.0,0.0,0.584,8.505,0.068,0.0,0.0,0.191,0.358,0.073,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.192,0.051,0.0,0.043,0.0,6.077,0.203,0.0,0.0,0.145,0.388,0.069,0.0,0.0,0.77,0.187,0.062,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.192,0.051,0.0,0.043,0.0,6.077,0.203,0.0,0.0,0.145,0.388,0.069,0.0,0.0,0.77,0.187,0.062,0.0,1.0
0.036,0.0,0.0,0.0,0.0,0.0,0.0,0.145,0.169,0.0,0.0,0.047,7.082,2.224,0.0,0.049,0.113,1.696,0.363,0.049,0.0,0.042,0.07,0.0,0.0,1.0
0.036,0.0,0.0,0.0,0.0,0.0,0.0,0.145,0.169,0.0,0.0,0.047,7.082,2.224,0.0,0.049,0.113,1.696,0.363,0.049,0.0,0.042,0.07,0.0,0.0,1.0
0.0,0.0,0.079,0.081,0.0,0.0,0.102,4.179,1.79,0.121,0.049,0.085,4.203,0.725,0.0,0.0,0.0,0.077,0.043,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.079,0.081,0.0,0.0,0.102,4.179,1.79,0.121,0.049,0.085,4.203,0.725,0.0,0.0,0.0,0.077,0.043,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.043,0.053,0.0,0.0,0.26,1.225,0.262,0.0,0.0,2.034,7.208,0.221,0.075,0.0,0.041,0.073,0.0,0.0,0.038,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.043,0.053,0.0,0.0,0.26,1.225,0.262,0.0,0.0,2.034,7.208,0.221,0.075,0.0,0.041,0.073,0.0,0.0,0.038,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116,0.053,0.082,0.0,0.0,3.215,2.582,0.047,0.0,0.097,1.269,0.541,0.0,0.0,1.462,1.576,0.068,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116,0.053,0.082,0.0,0.0,3.215,2.582,0.047,0.0,0.097,1.269,0.541,0.0,0.0,1.462,1.576,0.068,0.0,1.0
0.0,0.0,0.042,0.0,0.0,0.0,0.0,0.265,0.206,0.0,0.036,0.132,4.972,0.529,0.049,0.0,0.091,2.364,0.227,0.0,0.0,0.122,4.67,0.092,0.043,0.0
0.036,0.132,4.972,0.529,0.049,0.0,0.091,2.364,0.227,0.0,0.0,0.122,4.67,0.092,0.043,0.0,0.0,0.0,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.036,0.0,0.0,0.0,0.189,1.703,0.117,0.072,0.091,2.325,4.657,0.081,0.0,0.0,2.74,0.353,0.045,0.0,0.0,0.043,0.058,0.0,0.0,1.0
0.0,0.0,0.036,0.0,0.0,0.0,0.189,1.703,0.117,0.072,0.091,2.325,4.657,0.081,0.0,0.0,2.74,0.353,0.045,0.0,0.0,0.043,0.058,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.072,0.078,0.194,0.076,0.0,0.143,15.851,1.005,0.057,0.0,0.235,1.64,0.665,0.12,0.0,0.0,0.099,0.038,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.072,0.078,0.194,0.076,0.0,0.143,15.851,1.005,0.057,0.0,0.235,1.64,0.665,0.12,0.0,0.0,0.099,0.038,0.0,1.0
0.044,0.0,0.0,0.0,0.0,0.044,0.12,0.191,0.055,0.0,0.0,0.478,9.251,0.14,0.0,0.0,0.229,4.852,0.268,0.0,0.05,0.0,0.111,0.044,0.0,1.0
0.044,0.0,0.0,0.0,0.0,0.044,0.12,0.191,0.055,0.0,0.0,0.478,9.251,0.14,0.0,0.0,0.229,4.852,0.268,0.0,0.05,0.0,0.111,0.044,0.0,1.0
0.0,0.042,0.056,0.0,0.0,0.0,0.143,0.449,0.161,0.0,0.04,2.273,9.54,0.433,0.0,0.042,0.121,0.149,0.091,0.034,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.042,0.056,0.0,0.0,0.0,0.143,0.449,0.161,0.0,0.04,2.273,9.54,0.433,0.0,0.042,0.121,0.149,0.091,0.034,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.072,0.123,0.066,0.036,0.041,0.71,8.037,0.326,0.0,0.066,3.781,2.164,0.0,0.0,0.043,0.0,0.081,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.072,0.123,0.066,0.036,0.041,0.71,8.037,0.326,0.0,0.066,3.781,2.164,0.0,0.0,0.043,0.0,0.081,0.0,0.0,1.0
0.0,0.0,0.044,0.0,0.0,0.0,0.074,0.078,0.0,0.076,0.0,1.153,6.52,0.146,0.0,0.121,1.918,3.219,0.091,0.0,0.0,0.0,0.67,0.068,0.0,1.0
0.0,0.0,0.044,0.0,0.0,0.0,0.074,0.078,0.0,0.076,0.0,1.153,6.52,0.146,0.0,0.121,1.918,3.219,0.091,0.0,0.0,0.0,0.67,0.068,0.0,1.0
0.0,0.0,0.096,0.0,0.0,0.0,0.075,0.748,0.719,0.0,0.0,0.049,4.55,4.463,0.154,0.0,0.0,0.043,0.051,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.096,0.0,0.0,0.0,0.075,0.748,0.719,0.0,0.0,0.049,4.55,4.463,0.154,0.0,0.0,0.043,0.051,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044,0.0,0.0,0.093,3.364,3.741,0.103,0.0,0.158,2.641,2.041,0.179,0.0,0.0,0.082,0.099,0.053,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044,0.0,0.0,0.093,3.364,3.741,0.103,0.0,0.158,2.641,2.041,0.179,0.0,0.0,0.082,0.099,0.053,0.0,1.0
0.0,0.0,0.0,0.069,0.0,0.041,0.092,1.394,0.981,0.0,0.0,0.071,10.097,0.945,0.0,0.0,0.0,0.069,0.051,0.056,0.0,0.036,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.069,0.0,0.041,0.092,1.394,0.981,0.0,0.0,0.071,10.097,0.945,0.0,0.0,0.0,0.069,0.051,0.056,0.0,0.036,0.0,0.0,0.0,1.0
0.0,0.0,0.074,0.0,0.0,0.133,1.726,0.769,0.0,0.0,0.044,4.97,8.085,0.082,0.068,0.051,0.074,0.186,0.0,0.0,0.0,0.0,0.047,0.0,0.0,1.0
0.0,0.0,0.074,0.0,0.0,0.133,1.726,0.769,0.0,0.0,0.044,4.97,8.085,0.082,0.068,0.051,0.074,0.186,0.0,0.0,0.0,0.0,0.047,0.0,0.0,1.0
0.0,0.0,0.043,0.0,0.0,0.0,0.051,0.079,0.0,0.071,0.0,0.363,11.893,1.694,0.096,0.0,0.053,0.641,0.304,0.036,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.043,0.0,0.0,0.0,0.051,0.079,0.0,0.071,0.0,0.363,11.893,1.694,0.096,0.0,0.053,0.641,0.304,0.036,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.049,0.139,0.093,0.0,0.053,5.478,9.025,0.124,0.0,0.069,0.295,0.941,0.072,0.0,0.0,0.05,0.088,0.038,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.049,0.139,0.093,0.0,0.053,5.478,9.025,0.124,0.0,0.069,0.295,0.941,0.072,0.0,0.0,0.05,0.088,0.038,0.0,1.0
0.0,0.0,0.0,0.975,0.047,0.0,0.038,0.076,0.045,0.0,0.0,0.191,7.661,0.486,0.0,0.0,0.094,1.402,0.247,0.0,0.0,0.0,0.045,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.975,0.047,0.0,0.038,0.076,0.045,0.0,0.0,0.191,7.661,0.486,0.0,0.0,0.0
0.0,0.053,0.0,0.036,0.0,0.0,0.045,0.161,0.0,0.0,0.0,5.139,5.801,0.221,0.0,0.04,0.306,0.668,0.079,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.053,0.0,0.036,0.0,0.0,0.045,0.161,0.0,0.0,0.0,5.139,5.801,0.221,0.0,0.04,0.306,0.668,0.079,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.25,0.108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.057,0.113,0.08,0.0,0.0,0.071,4.816,4.837,0.074,0.0,0.0,0.683,1.387,0.084,0.0,0.0,0.036,0.0,0.0,0.0,0.0
0.0,0.142,0.049,0.0,0.0,0.049,0.157,0.229,0.0,0.042,0.0,1.555,5.514,0.093,0.0,0.049,0.055,0.097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.095,0.178,0.036,0.0,0.0,5.266,1.349,0.0,0.053,0.0,0.142,0.049,0.0,0.0,0.049,0.157,0.229,0.0,0.0
0.0,0.0,0.111,0.0,0.0,0.0,0.06,3.466,3.321,0.089,0.0,0.137,5.263,0.631,0.115,0.0,0.072,0.53,0.28,0.081,0.0,0.0,0.089,0.087,0.0,1.0
0.0,0.0,0.111,0.0,0.0,0.0,0.06,3.466,3.321,0.089,0.0,0.137,5.263,0.631,0.115,0.0,0.072,0.53,0.28,0.081,0.0,0.0,0.089,0.087,0.0,1.0
0.041,0.0,0.0,0.0,0.036,0.0,0.066,0.045,0.0,0.0,0.0,1.126,5.196,0.102,0.0,0.0,0.217,0.484,0.205,0.0,0.0,0.197,4.783,0.049,0.0,0.0
0.0,1.126,5.196,0.102,0.0,0.0,0.217,0.484,0.205,0.0,0.0,0.197,4.783,0.049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.066,0.085,0.0,0.077,0.696,9.432,0.228,0.0,0.0,0.102,0.128,0.083,0.051,0.0,0.093,0.04,0.04,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.066,0.085,0.0,0.077,0.696,9.432,0.228,0.0,0.0,0.102,0.128,0.083,0.051,0.0,0.093,0.04,0.04,0.0,1.0
0.038,0.082,5.575,0.3,0.04,0.0,0.2,3.87,0.164,0.038,0.038,0.25,5.125,0.13,0.046,0.0,0.08,0.101,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.063,0.118,0.0,0.0,0.038,0.082,5.575,0.3,0.04,0.0,0.2,3.87,0.164,0.038,0.038,0.25,5.125,0.13,0.046,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059,0.487,0.168,0.0,0.0,0.0,0.391,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.073,0.117,0.201,0.073,0.0,0.078,8.744,2.077,0.042,0.0,0.052,0.279,0.307,0.094,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.045,0.0,0.072,4.563,0.776,0.064,0.0,0.08,5.345,1.806,0.106,0.0,0.0,0.116,0.118,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.045,0.0,0.072,4.563,0.776,0.064,0.0,0.08,5.345,1.806,0.106,0.0,0.0,0.116,0.118,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.042,0.0,0.159,0.704,0.225,0.0,0.0,0.329,6.046,0.375,0.066,0.0,0.223,5.752,0.0,0.0,0.0,0.049,0.1,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.042,0.0,0.159,0.704,0.225,0.0,0.0,0.329,6.046,0.375,0.066,0.0,0.223,5.752,0.0,0.0,0.0,0.049,0.1,0.0,0.0,1.0
0.0,0.0,0.0,0.072,0.0,0.0,0.081,2.556,1.175,0.231,0.0,0.0,3.916,3.233,0.136,0.0,0.04,0.077,0.083,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.072,0.0,0.0,0.081,2.556,1.175,0.231,0.0,0.0,3.916,3.233,0.136,0.0,0.04,0.077,0.083,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.042,0.0,0.063,0.0,0.0,0.159,5.327,0.31,0.0,0.046,1.009,4.098,0.217,0.0,0.0,0.062,0.249,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.042,0.0,0.063,0.0,0.0,0.159,5.327,0.31,0.0,0.046,1.009,4.098,0.217,0.0,0.0,0.062,0.249,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.066,0.051,0.079,0.0,0.0,0.086,3.777,4.983,0.06,0.0,0.058,0.371,1.86,0.079,0.0,0.0,0.0,0.054,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.066,0.051,0.079,0.0,0.0,0.086,3.777,4.983,0.06,0.0,0.058,0.371,1.86,0.079,0.0,0.0,0.0,0.054,0.0,0.0,1.0
0.051,0.0,0.0,0.0,0.0,3.407,0.133,0.615,0.217,0.046,6.832,0.385,3.675,1.219,0.0,0.225,0.057,0.0,0.088,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.051,0.0,0.0,0.0,0.086,3.407,0.133,0.615,0.0,0.511,6.832,0.385,3.675,0.044,0.143,0.225,0.057,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.045,0.0,0.0,0.727,2.618,0.064,0.043,0.0,0.465,4.393,0.081,0.0,0.058,1.754,0.081,0.043,0.0,0.036,0.463,0.128,0.0,0.0,1.0
0.0,0.0,0.0,0.045,0.0,0.0,0.727,2.618,0.064,0.043,0.0,0.465,4.393,0.081,0.0,0.058,1.754,0.081,0.043,0.0,0.036,0.463,0.128,0.0,0.0,1.0
0.0,0.0,0.049,0.043,0.0,0.0,0.062,1.354,3.064,0.06,0.0,0.069,3.752,0.952,0.058,0.0,0.0,0.047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.049,0.043,0.0,0.0,0.062,1.354,3.064,0.06,0.0,0.069,3.752,0.952,0.058,0.0,0.0,0.047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.079,0.045,0.0,0.0,0.036,2.225,0.274,0.0,0.0,0.124,9.766,1.015,0.088,0.036,0.066,0.508,0.3,0.049,0.0,0.051,0.0,0.0,0.0,1.0
0.0,0.0,0.079,0.045,0.0,0.0,0.036,2.225,0.274,0.0,0.0,0.124,9.766,1.015,0.088,0.036,0.066,0.508,0.3,0.049,0.0,0.051,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064,0.0,0.038,0.0,0.314,0.293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.072,0.0,0.0,0.053,0.146,0.148,0.0,0.0,0.063,1.274,4.902,0.161,0.059,0.063,3.238,4.564,0.078,0.0,0.0,0.0,0.0,0.0,0.044,0.0
0.0,0.0,0.078,0.034,0.038,0.0,0.328,3.342,0.187,0.0,0.068,0.461,9.185,0.228,0.0,0.0,0.085,0.125,0.0,0.06,0.05,0.059,0.0,0.0,0.0,1.0
0.0,0.0,0.078,0.034,0.038,0.0,0.328,3.342,0.187,0.0,0.068,0.461,9.185,0.228,0.0,0.0,0.085,0.125,0.0,0.06,0.05,0.059,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.077,0.122,0.0,0.0,0.209,6.444,0.331,0.0,0.043,1.741,2.15,0.269,0.049,0.0,0.07,0.094,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.077,0.122,0.0,0.0,0.209,6.444,0.331,0.0,0.043,1.741,2.15,0.269,0.049,0.0,0.07,0.094,0.0,0.0,1.0
0.0,0.05,0.0,0.0,0.0,0.0,0.107,0.28,0.0,0.0,0.0,0.432,1.405,0.0,0.0,0.0,0.0,0.559,0.061,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.05,0.0,0.0,0.0,0.0,0.107,0.28,0.0,0.0,0.0,0.432,1.405,0.0,0.0,0.0,0.0,0.559,0.061,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.06,0.0,0.0,0.0,0.0,0.487,0.408,0.066,0.0,0.0,3.305,9.733,0.152,0.0,0.0,0.236,0.208,0.092,0.0,0.0,0.043,0.0,0.0,0.0,1.0
0.0,0.06,0.0,0.0,0.0,0.0,0.487,0.408,0.066,0.0,0.0,3.305,9.733,0.152,0.0,0.0,0.236,0.208,0.092,0.0,0.0,0.043,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063,0.095,0.0,0.0,0.471,11.761,0.234,0.051,0.0,0.421,0.781,1.317,0.0,0.0,0.0,0.055,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063,0.095,0.0,0.0,0.471,11.761,0.234,0.051,0.0,0.421,0.781,1.317,0.0,0.0,0.0,0.055,0.0,0.0,1.0
0.0,0.0,0.0,0.042,0.0,0.0,0.054,0.163,0.149,0.0,0.0,0.165,10.488,0.572,0.0,0.0,0.06,0.296,0.207,0.038,0.0,0.058,0.123,0.036,0.036,0.0
0.0,0.06,0.296,0.207,0.038,0.0,0.058,0.123,0.036,0.036,0.0,0.185,3.439,0.096,0.0,0.0,0.0,0.0,0.0,0.045,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.049,0.047,0.0,0.0,0.0,0.62,0.776,0.038,0.0,0.172,7.472,1.039,0.09,0.0,0.0,0.099,0.043,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.049,0.047,0.0,0.0,0.0,0.62,0.776,0.038,0.0,0.172,7.472,1.039,0.09,0.0,0.0,0.099,0.043,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.042,2.61,1.106,0.156,0.049,0.0,0.154,0.804,0.224,0.0,0.0,0.09,11.108,0.562,0.046,0.0,0.051,0.152,0.0,0.0,0.0,0.0,0.038,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.589,0.042,0.0,0.0,0.042,2.61,1.106,0.156,0.0,0.0,0.154,0.804,0.224,0.0,0.0,0.09,11.108,0.562,0.0
0.0,0.045,0.0,0.0,0.0,0.0,0.101,0.257,0.129,0.039,0.0,0.121,9.339,1.055,0.145,0.0,0.046,0.348,0.617,0.0,0.0,0.0,1.21,0.481,0.0,1.0
0.0,0.045,0.0,0.0,0.0,0.0,0.101,0.257,0.129,0.039,0.0,0.121,9.339,1.055,0.145,0.0,0.046,0.348,0.617,0.0,0.0,0.0,1.21,0.481,0.0,1.0
0.071,0.096,0.068,0.043,0.0,6.153,0.746,0.435,0.111,0.0,0.452,0.273,5.108,0.081,0.0,0.0,0.0,0.067,0.0,0.0,0.0,0.0,0.039,0.0,0.0,0.0
0.0,0.0,0.039,0.0,0.0,0.0,0.0,0.071,0.096,0.068,0.0,0.085,6.153,0.746,0.435,0.0,0.0,0.452,0.273,5.108,0.0,0.0,0.0,0.0,0.067,0.0
0.049,0.0,0.0,0.0,0.0,0.0,0.0,0.161,0.0,0.0,0.04,0.499,1.554,0.059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.036,0.0,0.04,0.04,0.0,0.04,0.112,0.661,0.19,0.049,0.053,0.336,12.472,0.38,0.0,0.0,0.07,0.137,0.066,0.04,0.0,0.0,0.036,0.0,0.0,0.0
0.0,0.869,0.057,0.0,0.0,0.0,0.072,0.118,0.0,0.046,0.0,0.268,11.672,0.236,0.0,0.0,0.28,2.176,0.303,0.0,0.0,0.0,0.067,0.042,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.869,0.057,0.0,0.0,0.0,0.072,0.118,0.0,0.042,0.0,0.268,11.672,0.236,0.0
0.0,0.0,1.447,0.134,0.036,0.0,0.041,0.128,0.045,0.06,0.041,0.165,11.398,0.267,0.0,0.053,0.092,0.684,0.329,0.0,0.0,0.085,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.047,0.0,0.0,0.0,0.0,1.447,0.134,0.036,0.0,0.041,0.128,0.045,0.06,0.041,0.165,11.398,0.267,0.0,0.0
0.04,0.0,0.0,0.0,0.0,0.0,0.107,3.748,0.272,0.0,0.0,0.12,3.758,0.315,0.0,0.0,0.0,0.157,0.114,0.0,0.0,0.236,2.377,0.09,0.0,0.0
0.0,0.12,3.758,0.315,0.0,0.0,0.0,0.157,0.114,0.0,0.0,0.236,2.377,0.09,0.0,0.0,0.045,0.086,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
